1,8.15493E-05
2,0.000484811
3,0.001921467
4,0.005711561
5,0.013582091
6,0.026915177
7,0.045717351
8,0.067947413
9,0.089766082
10,0.106731871
11,0.11536745
12,0.114309915
13,0.104549607
14,0.088792487
15,0.070382845
16,0.052303252
17,0.03658151
18,0.024164119
19,0.015121652
20,0.008989822
21,0.005089952
22,0.002750887
23,0.001422089
24,0.000704527
25,0.000335073
26,0.000153231
27,6.74786E-05
